LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,credit_utilization,avg_pay_amt,pay_bill_ratio_avg,max_delay,monthly_burden_ratio,std_pay_bill_ratio,Predicted_Label,Prob_Class_0,Prob_Class_1,True_Label
0.624656,1,1,1,0.075281723,0,0,0.753295259,0.751743851,0.743348363,1.216090924,1.213359617,0.552354639,0.483321279,0.538996358,0.524775089,0.458563152,0.115656867,0.635994916,-0.064398142,1,-0.238838634,-0.067966715,0,0.581396194,0.418603806,0
-0.853837636,2,1,1,-0.471767692,0,0,0.753295259,0.751743851,0,-0.15905459,0.237899317,-0.183854675,-1.733562223,-0.35618806,-0.300695213,-0.277517336,0.280479287,-0.453300749,-0.031803,1,0.263414598,0.010373442,1,0.068153958,0.931846042,1
0.542869948,1,1,2,0.283288418,-1,-1,-1,-1,-1,-0.35957856,-0.083612616,0.015999377,0.105143212,-0.07480098,0.077278769,1.65157003,-0.791022575,1.173896191,-3.275190577,-1.12555572,0.383154298,0.589935147,0,0.782629206,0.217370794,0
0.454615599,2,2,1,0,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-0.8233482,-0.235448108,-1.605527852,0.276768437,-0.676173715,-0.64485623,-6.829197365,-1.12555572,-0.931564541,1.732870998,0,0.781787597,0.218212403,0
0.289242979,1,1,1,0.283288418,0.455658403,-1,-1,0,-1,-0.418724574,-2.284972427,-0.075011477,-1.733562223,-0.239941573,-0.401809398,-0.136696028,-0.658436961,-0.676847327,1.425844117,0.509247606,-0.910271259,1.751135465,0,0.532509861,0.467490139,1
-0.217438296,2,1,1,0.408944057,-1,-1,-1,0,-1,-0.405666916,-0.860033345,-0.473254547,-1.733562223,-0.484022889,0.689492374,-0.064131708,-0.611495904,-0.216128851,1.657621647,0,-0.327708132,1.374668131,0,0.672618794,0.327381206,0
-0.351271618,1,2,2,-0.636726951,0.895911216,-1,-1,0,0,-0.385199863,-0.596020406,-0.323201404,1.702699941,-0.056935639,-0.026421625,-0.046446785,-0.087272307,0.723302895,0.513525796,1,1.072866786,1.519913895,0,0.738911489,0.261088511,0
0.454615599,1,2,1,1.364236307,-1,-1,-1,-1,-1,-0.405666916,-0.860033345,-0.473254547,-0.5708964,-0.484022889,-0.463028009,-0.398156966,-0.666384859,-0.84279687,1.846626894,-1.12555572,-0.982327473,0.301963665,0,0.820596797,0.179403203,0
-0.853837636,2,1,2,-0.636726951,0,0,0.753295259,0.751743851,0.743348363,-0.199401754,0.108288806,-0.001922986,-1.733562223,0.118805404,-1.605527852,-0.128917569,0.223683222,-0.368795918,0.008554927,1,0.414708048,0.015855659,0,0.572516822,0.427483178,0
0.047040654,1,3,1,0.580928959,0,0,0,0,0,1.787568114,0.227725156,0.001917654,-0.050277825,0.121760025,0.117248559,-0.116508153,0.181029658,-0.122479348,-0.103258387,0,-0.467195209,-0.085771655,0,0.846844629,0.153155371,0
0.358536398,2,2,2,-0.24690361,0,0,-1,-1,0,0.395939244,-2.284972427,-2.130954938,-0.149730483,2.302183452,0.298873874,0.222650022,-0.232839243,1.373762801,0.59038982,0,0.81311887,1.814188831,0,0.941013531,0.058986469,0
0.955722769,1,2,1,0.070240132,0,0,0,0,0,2.036718597,0.778523754,0.877378808,0.802727084,0.706802312,0.742503452,0.625053966,0.137396675,0.822581004,-0.08026329,0,-0.326730249,-0.093513004,1,0.331831648,0.668168352,1
-0.608465579,1,3,2,0.468340026,0,0,0,0,0,0.328702611,-0.031996218,0.063914797,-0.090695033,-0.377231633,-0.383629797,-0.372076793,0.406592474,-0.392576904,-0.092242998,0,-0.07020174,-0.08194591,0,0.639101469,0.360898531,0
-0.241669036,2,2,1,0.134388185,0.455658403,0.762510588,0.753295259,0.751743851,0,0.847091344,-2.284972427,0.812087798,-1.733562223,0.214330254,0.264526675,0.234849323,0.531315098,0.057683849,-0.098152318,1,0.03677354,-0.054452516,1,0.040538339,0.959461661,1
-1.026203115,1,2,1,-0.078618379,0.455658403,0.762510588,0,0,0.743348363,-0.06814776,-2.284972427,-0.191193977,0.230132894,-1.676919364,-0.326511818,-1.425858994,0.638873984,-0.572470004,-0.081297387,1.47744271,0.414692308,-0.018969937,1,0.302335974,0.697664026,1
-1.026203115,2,3,1,0.821957943,0.455658403,0.762510588,0,0,0,-0.102574313,-2.284972427,0.156709401,-0.044646233,-0.012413561,0.102994799,-0.400859929,0.589879956,-0.300428823,-0.013320152,1,0.915585143,-0.021579774,1,0.139982896,0.860017104,1
-0.049575713,2,1,2,0.963609725,0,0,0,0,0,0.768497481,0.718123194,0.552619849,0.579700558,0.538996358,0.603146129,0.348269005,0.366622102,0.539534351,-0.033970283,0,0.400167029,-0.083177524,0,0.947766618,0.052233382,0
-0.608465579,2,3,1,-0.337162648,0,0,0,0,0,0.40542865,-0.0881582,-0.031431247,0.087792374,0.024867387,0.037732084,0.043264485,0.635332024,-0.165032234,-0.091307166,0,0.284149187,-0.094961941,0,0.749631887,0.250368113,0
-0.608465579,2,2,1,0.46726956,0.84703173,0.762510588,0.753295259,0,0.743348363,0.362237367,0.383728041,-2.130954938,0.230132894,0.363442558,-1.605527852,0.320329061,0.577656892,-0.009387543,-0.060684892,1,0.531653277,-0.043877756,1,0.007027999,0.992972001,1
0.423538156,2,1,2,-0.747647644,0,0,0,0.751743851,0.743348363,2.341396187,1.087401429,1.105256688,0.978500569,0.296585983,0.515374486,0.808060794,0.535507035,0.923525872,-0.081271234,1,0.249850259,-0.075095687,0,0.875141083,0.124858917,0
0.358536398,2,1,1,0.735986767,-1,-1,-1,-1,-1,-0.409182846,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-0.541301609,-1.425858994,-0.670755246,-1.55862035,0.782976695,-1.12555572,-1.062369769,1.768505065,0,0.739670301,0.260329699,0
-0.15780864,2,1,2,-0.636726951,0,0,0,0,0,1.147250097,0.652229195,0.391691886,0.230132894,0.281240737,0.283616202,0.215337063,0.535100171,0.246748853,-0.087872956,0,0.171956445,-0.088961719,0,0.931381948,0.068618052,0
-0.049575713,2,2,1,0.580928959,0,0,0,0,0,1.590315141,0.759166527,0.612726028,0.552346581,0.161631789,1.676900571,0.152730984,0.554149931,1.048873994,0.010839187,0,0.999433347,0.192153228,0,0.883445462,0.116554538,0
0.818172786,2,1,2,-0.747647644,-1,0,0,0,0,-0.347616663,0.424137836,0.410855645,0.37791325,0.43154778,0.41401684,0.298373356,-0.61052653,0.323830187,0.935255925,0,-0.599326523,0.260597143,0,0.918593152,0.081406848,0
-0.217438296,1,2,2,-0.24690361,0.455658403,0.762510588,0,0,0,1.093950816,-2.284972427,0.346964148,0.230132894,0.296585983,0.253846244,0.201798399,0.561973701,0.032389265,-0.1059993,1,-0.027750737,-0.080368366,0,0.627294307,0.372705693,0
-0.102035033,2,1,2,-0.864983754,0,0,0.753295259,0,0,1.194388465,0.945002339,0.230638535,0.382079962,0.43047544,0.364008279,0.09661662,0.521060739,0.35416404,-0.080570353,1,0.234862025,-0.076880019,0,0.778302056,0.221697944,1
-0.807096758,2,3,1,0.537472546,0,0,0,0,0,0.273666645,-0.131646804,-0.000931077,-0.052516463,0.056496609,0.113618786,-0.048169758,0.720869385,-0.193498298,-0.074153882,0,0.627176918,-0.087991327,1,0.028035628,0.971964372,1
0.514229288,1,1,1,0.216728087,0.895911216,-1,-1,-1,-1,-0.380228698,-0.179514873,-0.154266788,-1.733562223,-1.676919364,0.276184727,0.220226129,-0.654855318,-0.280588568,1.892899755,1,-0.808300771,1.826725219,1,0.299992907,0.700007093,0
0.229387978,2,1,1,0.561976171,-1,-1,-1,-1,-1,-0.329195403,-0.068832288,1.023799129,0.769777088,0.19871821,0.477323431,0.603421315,-0.571017097,0.620053538,1.789280138,-1.12555572,0.132881827,0.851924015,1,0.124430302,0.875569698,1
-0.93455375,1,2,1,-0.127449317,-1,-1,0,0,0,-0.411244493,0.756576896,-0.292298113,-0.185083543,-0.617147601,-0.150869088,-0.410611252,0.109714168,-0.197534043,0.338713653,0,0.825323796,1.516191527,1,0.007444569,0.992555431,1
-0.15780864,2,2,1,0.468340026,0,0,0,0,0,1.180571922,0.504894107,-0.001922986,0.045683696,0.538996358,0.118252071,-0.194189577,0.373666352,0.080152029,-0.085330323,0,-0.04277043,-0.057919085,0,0.790862197,0.209137803,1
-0.829053202,2,2,1,0.434132236,0.730297187,0.621556386,0.8156597,1.025963421,0.743348363,0.087601331,0.020935819,0.027762972,-0.083117777,-1.676919364,0.21669122,-1.425858994,0.625219988,-0.301815103,-0.073355044,1.47744271,0.482374461,-0.046391392,1,0.002825606,0.997174394,1
-1.239319852,1,2,1,0.236912455,0,0,0.753295259,0,0.621657911,-0.251611807,-0.135802381,-2.130954938,-0.221799252,-0.171193512,-0.324622826,-1.213542137,0.540613166,-0.624785378,-0.01095004,1,0.855495302,0.004846915,1,0.004713116,0.995286884,1
-0.444554176,2,1,2,-0.699150191,0.237240475,0.397004362,0.753295259,0.360345236,-0.479345771,-0.2195438,-0.20252545,-2.009499294,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.296857342,-1.077247169,-0.014652332,1,-0.862318592,0.002835552,1,0.000789158,0.999210842,1
0.252764482,2,1,1,0,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-1.733562223,-1.676919364,1.628745651,0.521597297,-0.56109935,0.749668644,1.859797863,-1.12555572,0.256667653,1.839609392,0,0.900311565,0.099688435,0
-1.026203115,1,2,1,0.30348203,0.338149277,0.565867769,0.559028969,0.751743851,0.743348363,-0.244511486,-0.122298292,-0.437761168,-0.027725296,-1.676919364,-1.605527852,-0.179897818,0.277961055,-0.544076168,0.000710004,1.47744271,0.470309671,0.018719636,1,0.013054219,0.986945781,1
-0.351271618,2,2,1,-0.43195142,0.895911216,0,0,0,0,0.854529271,0.329148325,0.358682292,0,0.097188249,0.283616202,0.09661662,0.530800074,0.063410509,-0.084655993,1,0.203438252,-0.083369371,1,0.287753474,0.712246526,0
0.35760847,1,1,1,-0.090957919,0,0,0,0,0,2.572734349,1.066648519,1.180680201,0.806964581,0.503127438,0.441047602,0.360497724,0.583466992,0.769957247,-0.094986879,0,0.155950293,-0.081902425,1,0.060548548,0.939451452,1
0.091832672,1,1,2,1.045577367,0.895911216,0.762510588,-1,-1,-1,-0.382488232,-2.284972427,0.494973453,-1.733562223,-1.676919364,0.150833043,0.421216508,-0.639275644,-0.127286147,2.275905238,1,-0.504648479,1.830944945,0,0.674879484,0.325120516,1
-0.751457448,1,1,2,-0.744576283,0.455658403,-1,-0.465171922,-0.465171922,0.743348363,-0.418055718,0.96097928,-0.154228102,-0.443442538,-1.676919364,0.476620966,-1.425858994,-0.261845155,0.321851661,1.287701131,1,1.16270934,1.832402727,1,0.012902611,0.987097389,1
-0.049575713,1,2,2,-0.337162648,-1,0.762510588,0.753295259,0.751743851,-1,-0.39539266,-0.860033345,-2.130954938,-1.733562223,-0.249069647,-1.605527852,-1.425858994,-0.658437001,-1.16241786,0.614450781,1,-0.995209728,1.803671359,0,0.691529362,0.308470638,0
0.252764482,2,1,1,-0.24690361,0,0,0.753295259,0.751743851,0,0.806342653,0.816028574,0.28815189,-1.733562223,0.252479804,0.238295478,0.202198836,0.138614804,0.150441476,-0.087266698,1,-0.379837306,-0.063348154,0,0.747956331,0.252043669,0
0.289242979,2,2,2,-0.531659974,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-0.05608802,-1.676919364,-1.605527852,-1.425858994,-0.66737855,-1.056986387,1.575114663,-1.12555572,-1.00807656,1.818393311,0,0.903360706,0.096639294,0
-0.608465579,1,2,1,1.196460159,0,0,0.753295259,0,0,0.053258467,0.165227477,-0.485609676,-0.488937242,0.658003005,0.319816962,0.142253379,0.109247452,0.061752916,0.110179052,1,0.641992842,0.086026527,0,0.74678659,0.25321341,1
-0.351271618,2,2,1,0.686009108,1.325052153,0.762510588,0.753295259,0,0,0.190483872,-0.172913149,-2.130954938,-0.153582702,-0.059664056,-0.055322591,0,0.200773634,-0.41241451,-0.099638462,1.47744271,-0.411955599,-0.078425133,1,0.285147441,0.714852559,1
-0.102035033,2,2,1,-0.864983754,0,0,0,0,-1,0.840817775,0.22597165,1.986191643,0.503778049,1.138546522,0.189463717,-1.425858994,0.113089692,0.974251907,0.229767438,0,0.99246697,0.169170148,0,0.945602141,0.054397859,0
-0.719762932,2,2,1,0.361122455,0.682770059,0.581106018,0.753295259,0.751743851,0,-0.27431083,0.199754473,-0.250799652,-1.733562223,-0.448282036,-0.243699381,-0.185877771,-0.178323676,-0.462524529,0.109999216,1,0.001395838,0.109595571,1,0.008289366,0.991710634,1
0.289242979,2,1,2,-0.531659974,-1,-1,-1,-1,-1,-0.287242721,0.486835885,0.348160987,0.701391522,0.246539453,0.834061934,0.497809339,-0.572837673,0.573184103,1.58057857,-1.12555572,0.014829984,0.709371512,0,0.902278636,0.097721364,0
-0.77226897,1,1,2,-0.43195142,1.064186113,0.762510588,0.753295259,0.751743851,0.451866338,-0.011830083,-2.284972427,0.192772745,-1.733562223,0.065331348,-0.023285277,-1.425858994,0.406297444,-0.476981582,-0.075450631,1.187215006,0.117004072,-0.025058568,1,0.002936338,0.997063662,1
-0.281620099,1,2,1,-0.160826145,0,0,0,0,0,0.218151676,0.22641037,-0.121942642,-0.076956919,-0.157735978,0,0,0.077907678,-0.206459941,-0.057606249,0,-0.247949255,-0.077969539,0,0.885555097,0.114444903,0
-0.608465579,1,1,2,-0.864983754,-1,-1,-1,-1,-1,-0.214711404,1.997424992,1.39726416,0.660936087,0.754514362,0.147443204,0.54711986,-0.099622338,1.092648124,1.512689566,-1.12555572,1.541488039,0.694515781,0,0.93859341,0.06140659,1
0.047040654,2,3,2,-0.531659974,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.672407241,-2.205168593,-0.161355007,-1.12555572,-1.073932701,-0.099869115,0,0.633271462,0.366728538,0
-0.049575713,1,1,1,0.408944057,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,0.603029068,-2.284972427,0.663983142,0.145461331,-1.676919364,0.543127306,0.202198836,0.265308982,0.082890112,-0.081984669,1,-0.166095169,-0.048215604,1,0.049536429,0.950463571,0
-0.351271618,2,2,1,1.005180301,0.455658403,0.762510588,0.753295259,0.751743851,0,0.893167392,-2.284972427,0.783301787,0.370615054,-1.676919364,0.283616202,0.240469872,0.606885173,0.105934915,-0.089425097,1,0.264126437,-0.056952003,0,0.555351725,0.444648275,0
0.175587205,2,2,2,0,0,0,0,0,0,1.333857887,0.718123194,0.552354639,0.483321279,0.538996358,0.603146129,0.435321903,0.434973026,0.539488261,-0.080005683,0,0.105877995,-0.09321907,0,0.947040014,0.052959986,0
-0.427640992,2,2,1,-0.636726951,0.455658403,0.762510588,0,0,0.743348363,0.398774518,-0.48269496,0.511580627,0.451351443,0.215105513,0.17088153,0.145164854,0.493188268,0.119821195,-0.059106738,1,0.40828544,-0.059131621,0,0.507166271,0.492833729,1
-0.853837636,2,3,2,-1.26236711,0.455658403,0.762510588,0.753295259,0,0,0.108259643,-0.417809627,-1.281186822,-0.020922928,-0.860278051,-1.605527852,-1.425858994,0.411060657,-0.817057724,-0.115022936,1,-0.343751078,-0.067242126,0,0.745705515,0.254294485,1
0.236058355,2,1,2,-0.627810438,0,0,0,0,0,0.739770833,-0.033501386,-0.008550104,-0.073306529,-0.004695002,-0.049451707,-0.052277861,-0.093206747,-0.236816026,-0.092670383,0,-0.669586308,-0.088578597,1,0.106850582,0.893149418,1
0.514229288,2,2,2,-0.636726951,0.455658403,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-0.50336649,0.211042772,-0.008553548,-0.29250262,-0.661928754,-0.572757458,1.799463361,0.509247606,-0.92019983,1.788430427,0,0.86866951,0.13133049,0
-0.853837636,2,1,2,-1.146036878,0.532201347,0.762510588,0,0,-0.17386134,-0.142423429,-2.284972427,-0.032254935,-0.634649581,-0.643993084,0.019583864,-1.425858994,0.148231599,-0.653624616,-0.045380503,1,-0.08474947,-0.005512333,1,0.002203815,0.997796185,1
-0.427640992,1,2,2,-0.235836056,0.515447864,0.762510588,0.753295259,0,0.642396373,0.661034818,0.276953819,-2.130954938,0.20825483,0.2563075,0.052236386,-1.425858994,0.531296346,-0.172513697,-0.102224779,1,-0.017655817,-0.06845106,1,0.000982773,0.999017227,1
0.252764482,1,2,1,0.468340026,0.455658403,0.762510588,0,0,0,0.713311271,-2.284972427,0.219197394,0.107884978,0.192456529,0.20570608,0.458563152,0.090003177,0.044181809,-0.091824425,1,-0.47310142,-0.068826519,0,0.55568841,0.44431159,0
0.252764482,2,2,1,0.075281723,0,0,0,0,-1,0.085329876,0.581455708,-0.350426338,-1.733562223,0.845765014,-0.261839918,0.726135872,-0.484069883,0.38307777,0.563884085,0,-0.15138491,1.835098728,0,0.953918008,0.046081992,0
-1.026203115,1,2,1,0.00570451,0.455658403,0.762510588,0,0,0,-0.108581879,-2.284972427,-0.250866442,-0.463769406,-0.342823185,-0.103144882,-0.59509824,0.49454713,-0.650906064,-0.073045805,1,0.259734056,-0.054864313,1,0.059409582,0.940590418,1
-0.049575713,2,3,1,0.525627896,0,0,0,0,0,1.488490228,0.588922419,0.565643424,0.317739483,0.367636155,0.388337056,0.288085952,0.566726633,0.34753294,-0.093104754,0,0.155192206,-0.093914805,0,0.80013406,0.19986594,0
0.214921582,1,1,2,-0.337162648,-1,-1,-1,-1,-1,0.059698364,-0.126577757,-0.684774097,0.869952747,1.441049909,-0.087121526,0.896012659,-0.478101267,0.922593274,1.288028937,-1.12555572,0.505500214,1.428292222,0,0.862598063,0.137401937,0
0.084854431,1,2,1,0.125077918,0.895911216,-1,-1,-1,-1,-0.392774798,-0.51750704,-0.449377833,-0.313042586,-0.230176419,-0.220163809,-0.188387009,-0.651501987,-0.579065974,1.55839056,1,-0.811816363,-0.081040078,1,0.049414622,0.950585378,1
0.092154264,1,1,1,-0.336485568,-0.996160296,-0.996160296,-0.996160296,-1,-1,-0.366256605,-0.417392657,-0.35754819,-0.238573027,1.015583925,-0.090173487,1.691584791,-0.559819629,1.309501638,4.311882693,-1.121233919,1.071912226,1.252044196,1,0.00372423,0.99627577,1
0.13452637,2,1,1,-0.093444662,0.895911216,0.762510588,0.753295259,0,0,-0.164523225,0.594180671,-2.130954938,-0.073577994,0.002942598,-0.150869088,-0.128917569,-0.292874456,-0.199883699,0.034189034,1,-0.52455339,0.084899087,1,0.018359415,0.981640585,1
-0.197617618,1,2,1,-0.31272659,0.895911216,0.762510588,1.410948129,1.407401222,0.743348363,-0.400022356,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-0.148908345,-0.653908016,-1.236223646,0.438875247,1.944540014,-0.993340785,1.01745373,1,0.005870555,0.994129445,1
0.912738661,1,1,1,-0.209402519,-1,-1,-1,-1,-1,-0.214848352,0.353803609,0.244292028,0.572568599,0.226828226,0.239944375,0.396879601,-0.631285205,0.308650084,1.297299012,-1.12555572,-0.649347928,0.508322864,1,0.052577278,0.947422722,1
-0.608465579,2,2,2,-1.121555117,0.895911216,0,0,-1,-1,-0.232777313,-0.417809627,-2.130954938,-1.733562223,0.578518001,0.113618786,-1.425858994,-0.399659315,-0.30757476,0.454858051,1,0.059147854,1.832050222,1,0.330936291,0.669063709,1
0.134614555,2,1,2,-0.864983754,0,0,0,0,0,0.718412357,0.24763217,0.346108138,0.145461331,0.206233438,0.237189165,0.188919639,0.168468658,0.104585939,-0.085094012,0,-0.324373502,-0.092399015,0,0.935437118,0.064562882,0
0.047040654,2,2,1,0,0,0,0,0,0,1.781171357,0.809313709,0.773098425,0.638827753,0.568027776,0.560914703,0.473449003,0.642871476,0.640929664,-0.083645525,0,0.392864277,-0.093578129,0,0.946099669,0.053900331,0
-0.217438296,1,1,2,-0.864983754,-1,-1,-1,-1,-1,-0.377501918,-0.980112517,-0.061970787,0.120630658,0.499335989,-0.550159091,-0.473974273,-0.603120607,-0.232494676,1.397640888,-1.12555572,-0.345813749,0.96920438,0,0.646259119,0.353740881,0
-0.608465579,2,3,1,-0.24690361,0.455658403,0.762510588,0.753295259,0.751743851,0.743348363,0.249019709,0.187812854,-0.35754819,0,0.118805404,-1.605527852,0.04228286,0.52881479,-0.250660085,-0.089046977,1,0.148127747,-0.067726309,1,0.489915254,0.510084746,1
-1.026203115,1,3,1,0.831259795,-1,0,-1,-1,0,-0.377501918,-0.417809627,-0.244121808,0.072589491,-1.676919364,-1.605527852,-0.632916225,-0.424093667,-0.618490528,0.755660275,1,0.323749638,0.473760337,1,0.386723133,0.613276867,1
0.709416078,1,2,1,-0.099994296,0,0,0,-0.65350111,0,3.678559991,1.217772332,0.75562523,3.404976696,0.841669636,0.726269192,0.595410302,0.458076186,2.599102285,0.181600409,0,1.341718219,0.371836457,1,0.008908794,0.991091206,1
0.358536398,2,2,1,0.831259795,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-0.118338226,-0.077510465,-0.056633447,-0.532660839,-0.187969765,-0.658754816,-0.522578804,1.861457317,-1.12555572,-0.868587744,1.818729808,0,0.832875343,0.167124657,0
-0.071030154,1,1,1,0.377440979,0.186332324,0.158587556,0.156670945,0.156348282,0.154602181,1.429064551,0.593317856,0.553070335,0.178330296,0.291069415,0.283616202,1.867524371,0.519448028,1.558012924,0.167633787,0.207980792,1.404112689,0.361825203,1,0.000173616,0.999826384,1
0.391534421,1,1,1,-0.43195142,-1,-1,-1,-1,-1,-0.072461834,-0.846104197,0.530586533,0.444538328,0.504401441,0.20570608,-1.425858994,-0.616763512,0.107169552,1.289015763,-1.12555572,-0.514950615,1.749882148,0,0.82745116,0.17254884,0
0.047040654,2,1,2,-0.531659974,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.672407241,-2.205168593,-0.161355007,-1.12555572,-1.073932701,-0.099869115,0,0.646221254,0.353778746,0
0.795634314,1,1,2,-0.531659974,-1,0,0,0,0,-0.201617361,1.492997878,1.085594644,0.867885476,0.068333889,0.113618786,0.019632444,-0.385751415,0.725729908,0.204689234,0,-0.292921106,0.395596989,0,0.962693475,0.037306525,0
0.391534421,2,1,2,-0.078618379,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.672407241,-2.205168593,-0.161355007,-1.12555572,-1.073932701,-0.099869115,1,0.465721181,0.534278819,0
0.175587205,2,1,2,-0.43195142,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,-2.130954938,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.672407241,-2.205168593,-0.161355007,-1.12555572,-1.073932701,-0.099869115,0,0.750903479,0.249096521,1
0.289242979,2,1,2,-0.24690361,-1,-1,-1,-1,-1,-0.418055718,-2.284972427,0.526902268,0.229187393,1.111159326,0.533381642,0.20525647,-0.59014177,0.493410408,1.743349981,-1.12555572,-0.071568268,1.831179921,0,0.839937537,0.160062463,0
-0.816452434,2,2,2,-0.577332966,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,-0.079799641,-0.181738349,-0.415096249,-0.335682228,-0.212058554,-0.198563072,-0.166485712,0.328492514,-0.496848108,-0.061230725,1,0.113590373,-0.075054171,1,0.007741148,0.992258852,1
-0.261889897,2,3,1,0.280521045,0.63822415,0.762510588,0.753295259,0,0.308254588,0.385038572,-0.044575209,-2.130954938,0.03179749,0.217318278,0.287847903,-1.425858994,0.324423584,-0.22733652,-0.098680602,1,-0.23226992,-0.060416353,1,0.000780809,0.999219191,1
0.289242979,2,1,1,0.347308094,-1,-1,-1,-1,-1,-0.315076236,0.34246174,-0.07838844,0.133090594,0.313718216,0.39998955,0.168910723,-0.613582776,0.113612175,1.41110055,-1.12555572,-0.440217331,0.284305947,0,0.790953868,0.209046132,1
0.318955089,2,2,1,0.243190863,0.895911216,0,0,0,0,2.3348552,0.928957088,0.849810326,0.483321279,0.538996358,0.515374486,0.435321903,0.466255505,0.622960899,-0.089858969,1,0.04422567,-0.089415529,1,0.044084305,0.955915695,1
0.677609321,1,2,1,1.202553101,0.455658403,-1,-1,-1,-1,-0.41863166,-2.284972427,-2.083886439,-1.733562223,0.030797269,-1.54541246,-1.425858994,-0.66907324,-1.032829105,1.621083548,0.509247606,-1.02903011,1.754423992,1,0.242048894,0.757951106,1
0.237924371,2,1,1,-0.519252669,0.54457921,0.463491702,0.753295259,0,0,2.224162631,1.49632794,0.234016309,0.454152478,0.478833751,0.456150014,0.381375964,0.524790569,0.63135304,-0.089384578,1,0.138226315,-0.070505531,1,0.001918633,0.998081367,1
0.047040654,2,2,1,0.876713371,0.455658403,-1,-1,-1,-1,-0.418055718,-0.069819839,-0.541859565,-1.733562223,1.073956291,0.584349197,-0.722035743,-0.58125861,0.270690416,1.588365067,0.509247606,-0.057097537,1.836794423,0,0.702240086,0.297759914,0
-1.215624088,1,2,2,0.272437931,0.455658403,0.762510588,0,0,0,-0.266283944,-2.284972427,-0.212928431,-0.162556359,-0.353228,-0.331525524,-0.279114968,0.441016426,-0.633915154,0.00754657,1,0.777840342,-0.007712399,1,0.02089949,0.97910051,1
0.77266758,2,1,1,0,0.895911216,0.762510588,0.753295259,0.751743851,0.743348363,3.849288337,1.553155948,1.261076786,1.026934749,1.060590948,1.020263662,0.844778326,0.588631214,1.310584946,-0.086394348,1,0.273321505,-0.093517327,0,0.524158444,0.475841556,0
0.725368904,2,2,1,0.075281723,0,0,0,-1,0,-0.300827141,-0.411608563,-2.130954938,-0.677642768,0.232758475,0.117449426,-0.092875641,-0.645976451,-0.402386055,0.718060648,0,-0.906133748,1.76404813,0,0.872203602,0.127796398,0
-1.026203115,1,1,2,-0.989375281,-1,-1,-1,0.751743851,0,-0.338504401,-2.284972427,-0.535322421,-1.733562223,0.538996358,0.113618786,-1.425858994,-0.24080054,-0.356345981,0.616209166,1,0.822953829,1.799793796,0,0.76314108,0.23685892,0
-0.733831351,2,2,1,-1.17949334,-1,-1,-1,-1,-1,-0.398079627,-2.284972427,-0.827362036,-0.620764186,-0.533527062,-0.450263703,-0.280444509,-0.619580637,-0.947718402,1.64466669,-1.12555572,-0.394689084,1.772658275,1,0.011380732,0.988619268,1
0.725368904,1,2,1,0,-1,-1,-1,-1,-1,-0.296529493,-2.284972427,0.86091065,0.775088857,-1.676919364,0.43243791,-1.425858994,-0.62574988,0.227921987,1.239010429,-1.12555572,-0.614700565,1.834537406,0,0.897041326,0.102958674,0
-0.102035033,2,2,1,0.147455335,0.455658403,-1,-1,-1,-1,-0.418055718,-2.284972427,-0.311580571,-1.733562223,-1.676919364,-1.605527852,-1.425858994,-0.666273862,-1.1832971,1.572441837,0.509247606,-0.993775127,1.811733083,0,0.707210308,0.292789692,1
0.391534421,2,2,2,-0.43195142,-1,-1,-1,-1,-1,-0.352616219,-0.1880385,0.070146885,-0.080844415,0.069034923,0.172321765,-0.205440147,-0.639577081,-0.203895501,1.325138148,-1.12555572,-0.724600094,0.342301516,0,0.843151477,0.156848523,1
-0.608465579,1,1,2,-0.801297625,1.072247512,0.762510588,0.753295259,0,0,0.367930576,0.210849432,-1.939672461,-0.026563238,0.047231451,0.015118243,0.09661662,0.581181222,-0.211753494,-0.090431319,1.196183752,0.209709647,-0.069527696,1,0.004810858,0.995189142,1
